step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
86,1077.9039306640625,0.0,-9589.376953125,-9589.376953125,9588.8623046875,9588.9443359375,11299.875,11392.0,11392.0,554.3004760742188,0.0,0.02350759506225586,0.006983287166804075,0.028683150187134743,0.00973686296492815,0.00973686296492815,3.0527799026458524e-06,0.02126103825867176,0.006373290903866291,0.002812574151903391
87,1090.4144287109375,0.0,-9589.419921875,-9589.419921875,9588.9111328125,9588.9970703125,11300.34375,11392.0,11392.0,554.291748046875,0.0,0.023973826318979263,0.006947237998247147,0.029255902394652367,0.009544367901980877,0.009544367901980877,3.102956725342665e-06,0.021854333579540253,0.006728119682520628,0.0028277102392166853
88,1102.9249267578125,0.0,-9589.46484375,-9589.46484375,9588.9619140625,9589.0517578125,11300.8984375,11391.0,11392.0,554.2826538085938,0.0,0.02445126697421074,0.006907307542860508,0.029842186719179153,0.009338973090052605,0.009338973090052605,3.1560819024889497e-06,0.02245732955634594,0.007098275702446699,0.0028364534955471754
89,1115.4354248046875,0.0,-9589.5126953125,-9589.5126953125,9589.015625,9589.109375,11301.3125,11391.0,11392.0,554.273193359375,0.0,0.024940166622400284,0.006847055163234472,0.030442306771874428,0.009120486676692963,0.009120486676692963,3.2123323308042018e-06,0.023069974035024643,0.0074841538444161415,0.0028383147437125444
90,1127.9459228515625,0.0,-9589.5625,-9589.5625,9589.0703125,9589.1689453125,11302.1171875,11394.0,11394.0,554.26318359375,0.0,0.02544078230857849,0.0067967907525599,0.031056566163897514,0.008888748474419117,0.008888748474419117,3.2719810860726284e-06,0.023692214861512184,0.007886144332587719,0.00283280317671597
91,1140.4564208984375,0.0,-9589.6142578125,-9589.6142578125,9589.1279296875,9589.2314453125,11302.6484375,11396.0,11396.0,554.2528076171875,0.0,0.025953372940421104,0.006757561583071947,0.03168526664376259,0.00864364206790924,0.00864364206790924,3.3353098842781037e-06,0.02432398684322834,0.008304635062813759,0.002819429151713848
92,1152.9669189453125,0.0,-9589.6689453125,-9589.6689453125,9589.1884765625,9589.296875,11303.078125,11396.0,11396.0,554.241943359375,0.0,0.026478201150894165,0.00673042144626379,0.032328732311725616,0.008385100401937962,0.008385100401937962,3.4027243600576185e-06,0.024965180084109306,0.008740016259253025,0.002797709545120597
93,1165.4774169921875,0.0,-9589.7265625,-9589.7265625,9589.2509765625,9589.3642578125,11303.578125,11396.0,11396.0,554.2305908203125,0.0,0.02701554261147976,0.006716378964483738,0.03298727795481682,0.008113106712698936,0.008113106712698936,3.4745364700938808e-06,0.025615744292736053,0.00919267162680626,0.002767173806205392
94,1177.988037109375,0.0,-9589.787109375,-9589.787109375,9589.31640625,9589.4345703125,11303.9921875,11396.0,11396.0,554.21875,0.0,0.027565667405724525,0.006657017394900322,0.03366123139858246,0.00782771036028862,0.00782771036028862,3.551134113877197e-06,0.02627561055123806,0.00966299045830965,0.0027273697778582573
95,1190.49853515625,0.0,-9589.8505859375,-9589.8505859375,9589.384765625,9589.5078125,11304.375,11396.0,11396.0,554.2064208984375,0.0,0.028128862380981445,0.006600768305361271,0.0343509204685688,0.0075290328823029995,0.0075290328823029995,3.6328547139419243e-06,0.026944709941744804,0.010151364840567112,0.0026778727769851685
96,1203.009033203125,0.0,-9589.916015625,-9589.916015625,9589.455078125,9589.583984375,11304.8515625,11396.0,11396.0,554.1934814453125,0.0,0.028705410659313202,0.006554625928401947,0.03505668416619301,0.007217273581773043,0.007217273581773043,3.7199206417426467e-06,0.0276230089366436,0.01065819337964058,0.0026182932779192924
97,1215.51953125,0.0,-9589.984375,-9589.984375,9589.5283203125,9589.662109375,11305.21875,11396.0,11396.0,554.1799926757812,0.0,0.029295606538653374,0.00651946198195219,0.035778868943452835,0.006892727687954903,0.006892727687954903,3.812533577729482e-06,0.02831045538187027,0.01118388306349516,0.0025482887867838144
98,1228.030029296875,0.0,-9590.0546875,-9590.0546875,9589.603515625,9589.744140625,11305.78125,11396.0,11396.0,554.1658935546875,0.0,0.02989974431693554,0.006496137008070946,0.03651781752705574,0.006555788218975067,0.006555788218975067,3.910843588528223e-06,0.029007060453295708,0.011728857643902302,0.002467575017362833
99,1240.54052734375,0.0,-9590.12890625,-9590.12890625,9589.68359375,9589.8291015625,11306.3046875,11396.0,11396.0,554.151123046875,0.0,0.03051813133060932,0.00648545753210783,0.037273891270160675,0.0062069701962172985,0.0062069701962172985,4.01479928768822e-06,0.029712829738855362,0.012293561361730099,0.002375940326601267
100,1253.051025390625,0.0,-9590.20703125,-9590.20703125,9589.765625,9589.9169921875,11306.8046875,11396.0,11396.0,554.1357421875,0.0,0.031151073053479195,0.006488122045993805,0.03804745152592659,0.005846911575645208,0.005846911575645208,4.124317911191611e-06,0.03042781725525856,0.01287846453487873,0.0022732627112418413
101,1265.5615234375,0.0,-9590.287109375,-9590.287109375,9589.849609375,9590.0078125,11307.21875,11396.0,11396.0,554.11962890625,0.0,0.03179888799786568,0.006442380137741566,0.03883887082338333,0.005476399324834347,0.005476399324834347,4.239276222506305e-06,0.031152086332440376,0.013484074734151363,0.0021595291327685118
102,1278.072021484375,0.0,-9590.37109375,-9590.37109375,9589.9375,9590.1025390625,11307.7421875,11396.0,11396.0,554.1028442382812,0.0,0.032461896538734436,0.0063969166949391365,0.039648521691560745,0.005096378270536661,0.005096378270536661,4.359371359896613e-06,0.03188575804233551,0.014110946096479893,0.0020348592661321163
103,1290.58251953125,0.0,-9590.458984375,-9590.458984375,9590.029296875,9590.2001953125,11308.09375,11396.0,11396.0,554.0852661132812,0.0,0.03314042463898659,0.006363175809383392,0.04047678783535957,0.004707967862486839,0.004707967862486839,4.484411419980461e-06,0.03262897580862045,0.014759683981537819,0.0018995350692421198
104,1303.0931396484375,0.0,-9590.548828125,-9590.548828125,9590.123046875,9590.3017578125,11308.25,11396.0,11396.0,554.06689453125,0.0,0.03383481502532959,0.006342150736600161,0.04132406413555145,0.00431247940286994,0.00431247940286994,4.6141126404108945e-06,0.03338194638490677,0.015430969186127186,0.001754038967192173
105,1315.6036376953125,0.0,-9590.642578125,-9590.642578125,9590.220703125,9590.40625,11308.71875,11396.0,11396.0,554.0477294921875,0.0,0.034545402973890305,0.006334763020277023,0.04219074174761772,0.003911430016160011,0.003911430016160011,4.7481385081482586e-06,0.034144964069128036,0.01612556353211403,0.0015991063555702567
106,1328.1141357421875,0.0,-9590.740234375,-9590.740234375,9590.322265625,9590.515625,11309.203125,11396.0,11396.0,554.0276489257812,0.0,0.03527254983782768,0.006341769825667143,0.043077252805233,0.003506558481603861,0.003506558481603861,4.8862380026548635e-06,0.03491842746734619,0.01684432290494442,0.0014358041808009148
107,1340.6246337890625,0.0,-9590.8408203125,-9590.8408203125,9590.427734375,9590.6279296875,11309.5546875,11396.0,11396.0,554.0067138671875,0.0,0.03601660579442978,0.006363690830767155,0.043984007090330124,0.0030998343136161566,0.0030998343136161566,5.028083705838071e-06,0.035702772438526154,0.01758822239935398,0.0012656605103984475
108,1353.1351318359375,0.0,-9590.9462890625,-9590.9462890625,9590.5361328125,9590.7451171875,11310.0546875,11396.0,11396.0,553.9848022460938,0.0,0.03677794709801674,0.006364514119923115,0.04491144046187401,0.0026934684719890356,0.0026934684719890356,5.173320005269488e-06,0.036498524248600006,0.018358362838625908,0.001090900506824255
109,1365.6456298828125,0.0,-9591.0556640625,-9591.0556640625,9590.6494140625,9590.8662109375,11310.328125,11396.0,11396.0,553.9619750976562,0.0,0.03755694627761841,0.0063668908551335335,0.04585999995470047,0.002289914060384035,0.002289914060384035,5.32158537680516e-06,0.0373062901198864,0.01915600150823593,0.0009149269317276776
110,1378.1561279296875,0.0,-9591.169921875,-9591.169921875,9590.767578125,9590.9921875,11310.6875,11396.0,11396.0,553.9380493164062,0.0,0.03835400938987732,0.00633417209610343,0.04683014750480652,0.0018918620189651847,0.0018918868154287338,5.472499651659746e-06,0.03812680020928383,0.01998254656791687,0.0007433976279571652
111,1390.6666259765625,0.0,-9591.2880859375,-9591.2880859375,9590.8896484375,9591.123046875,11311.125,11396.0,11396.0,553.9130859375,0.0,0.03916953131556511,0.006293452810496092,0.04782235622406006,0.0015022286679595709,0.001514268689788878,5.625553058052901e-06,0.03896085172891617,0.020839590579271317,0.0005867871223017573
112,1403.1771240234375,0.0,-9591.41015625,-9591.41015625,9591.015625,9591.259765625,11311.5546875,11396.0,11396.0,553.886962890625,0.0,0.04000392183661461,0.006261568050831556,0.04883711785078049,0.0011241304455325007,0.001261580502614379,5.780172159575159e-06,0.039809372276067734,0.02172890305519104,0.0004658559337258339
113,1415.6876220703125,0.0,-9591.5390625,-9591.5390625,9591.1474609375,9591.400390625,11311.921875,11396.0,11396.0,553.8597412109375,0.0,0.04085762798786163,0.006214185617864132,0.04987494274973869,0.0007608467130921781,0.0011879047378897667,5.935753506491892e-06,0.04067332670092583,0.02265244908630848,0.00041510086157359183
114,1428.1982421875,0.0,-9591.6728515625,-9591.6728515625,9591.28515625,9591.5478515625,11312.4296875,11396.0,11396.0,553.8311767578125,0.0,0.0417310893535614,0.006170740816742182,0.05093634873628616,0.00041576981311663985,0.0012369444593787193,6.091461727919523e-06,0.0415538027882576,0.023612380027770996,0.0004559630178846419
115,1440.708740234375,0.0,-9591.8125,-9591.8125,9591.427734375,9591.701171875,11312.6640625,11396.0,11396.0,553.8013916015625,0.0,0.04262476786971092,0.0061359223909676075,0.05202188342809677,9.234050230588764e-05,0.0013520196080207825,6.2464641814585775e-06,0.0424518845975399,0.02461102046072483,0.0005633457913063467
116,1453.21923828125,0.0,-9591.95703125,-9591.95703125,9591.576171875,9591.861328125,11313.03125,11400.0,11400.0,553.770263671875,0.0,0.043539151549339294,0.006110160145908594,0.053132135421037674,-0.000206029144464992,0.0014960867119953036,6.399556241376558e-06,0.04336873069405556,0.025650858879089355,0.0006999919423833489
117,1465.729736328125,0.0,-9592.109375,-9592.109375,9591.732421875,9592.029296875,11313.578125,11400.0,11400.0,553.73779296875,0.0,0.04447474330663681,0.006093893200159073,0.054267674684524536,-0.0004760432639159262,0.0016473329160362482,6.54961195323267e-06,0.04430551454424858,0.026734521612524986,0.000843261310365051
118,1478.240234375,0.0,-9592.26953125,-9592.26953125,9591.89453125,9592.203125,11314.0546875,11400.0,11400.0,553.7037963867188,0.0,0.045432060956954956,0.006074334494769573,0.05542910471558571,-0.0007146174320951104,0.0017911276081576943,6.6951638473256025e-06,0.04526335746049881,0.027864743024110794,0.0009810824412852526
119,1490.750732421875,0.0,-9592.435546875,-9592.435546875,9592.064453125,9592.38671875,11314.2734375,11400.0,11400.0,553.6681518554688,0.0,0.04641163721680641,0.006056858692318201,0.05661706253886223,-0.0009189772536046803,0.001917571877129376,6.83492680764175e-06,0.04624335095286369,0.029044317081570625,0.0011061886325478554
120,1503.26123046875,0.0,-9592.6103515625,-9592.6103515625,9592.2421875,9592.5771484375,11314.5234375,11400.0,11400.0,553.6310424804688,0.0,0.047414034605026245,0.00605365913361311,0.05783220753073692,-0.0010867557721212506,0.0020202817395329475,6.967578428884735e-06,0.04724650830030441,0.03027608059346676,0.001213517622090876
121,1515.771728515625,0.0,-9592.7939453125,-9592.7939453125,9592.4287109375,9592.77734375,11314.9921875,11400.0,11400.0,553.5922241210938,0.0,0.04843984544277191,0.006065332796424627,0.05907519534230232,-0.0012160870246589184,0.002094136318191886,7.091988663887605e-06,0.048273760825395584,0.03156286105513573,0.0012991931289434433
122,1528.2822265625,0.0,-9592.9853515625,-9592.9853515625,9592.623046875,9592.986328125,11315.2890625,11400.0,11400.0,553.5515747070312,0.0,0.04948965460062027,0.006092241499572992,0.06034672632813454,-0.0013056887546554208,0.002135614166036248,7.207302587630693e-06,0.04932596534490585,0.032907452434301376,0.0013601413229480386
123,1540.792724609375,0.0,-9593.185546875,-9593.185546875,9592.826171875,9593.2060546875,11315.4921875,11400.0,11400.0,553.5090942382812,0.0,0.05056408792734146,0.006098495330661535,0.06164750084280968,-0.0013549375580623746,0.002142791636288166,7.312918114621425e-06,0.05040380731225014,0.034312594681978226,0.001393966842442751
124,1553.3033447265625,0.0,-9593.396484375,-9593.396484375,9593.0390625,9593.435546875,11315.9765625,11400.0,11400.0,553.4646606445312,0.0,0.051663778722286224,0.006072173360735178,0.06297826021909714,-0.001363930176012218,0.0021144964266568422,7.408760666294256e-06,0.051507916301488876,0.03578096255660057,0.0013989467406645417
125,1565.8138427734375,0.0,-9593.6171875,-9593.6171875,9593.263671875,9593.67578125,11316.453125,11400.0,11400.0,553.418212890625,0.0,0.05278937146067619,0.006043857429176569,0.06433972716331482,-0.0013335348339751363,0.0020507611334323883,7.494950750697171e-06,0.05263884365558624,0.037315160036087036,0.001374084153212607
126,1578.3243408203125,0.0,-9593.84765625,-9593.84765625,9593.4970703125,9593.927734375,11316.6796875,11400.0,11400.0,553.36962890625,0.0,0.053941547870635986,0.0060254232957959175,0.06573265790939331,-0.001265430124476552,0.001952544436790049,7.5721727625932544e-06,0.05379701033234596,0.03891774266958237,0.0013192042242735624
127,1590.8348388671875,0.0,-9594.08984375,-9594.08984375,9593.7421875,9594.1904296875,11317.171875,11400.0,11400.0,553.31884765625,0.0,0.055120982229709625,0.0060174413956701756,0.06715782731771469,-0.0011621331796050072,0.0018219318008050323,7.641423508175649e-06,0.054982833564281464,0.04059126228094101,0.0012350918259471655
128,1603.3453369140625,0.0,-9594.3427734375,-9594.3427734375,9593.998046875,9594.4658203125,11317.515625,11400.0,11400.0,553.265625,0.0,0.05632837116718292,0.006020473316311836,0.06861601024866104,-0.001027015852741897,0.0016618967056274414,7.7038293966325e-06,0.05619671568274498,0.042338281869888306,0.0011236969148740172
129,1615.8558349609375,0.0,-9594.6083984375,-9594.6083984375,9594.265625,9594.75390625,11317.7578125,11400.0,11400.0,553.2100219726562,0.0,0.05756441876292229,0.006035040132701397,0.07010798156261444,-0.0008643050095997751,0.0014764437219128013,7.760754670016468e-06,0.05743902921676636,0.04416145011782646,0.0009884762112051249
130,1628.3663330078125,0.0,-9594.8857421875,-9594.8857421875,9594.5458984375,9595.0546875,11318.1640625,11400.0,11400.0,553.1517944335938,0.0,0.058829840272665024,0.006015025544911623,0.07163454592227936,-0.0006790623883716762,0.0012702745152637362,7.813539014023263e-06,0.058710210025310516,0.046063557267189026,0.0008350701536983252
131,1640.8768310546875,0.0,-9595.17578125,-9595.17578125,9594.8388671875,9595.369140625,11318.453125,11400.0,11400.0,553.0909423828125,0.0,0.06012536957859993,0.0059800343587994576,0.07319651544094086,-0.00047713590902276337,0.0010501216165721416,7.86365671956446e-06,0.06001077592372894,0.04804758355021477,0.0006728904554620385
132,1653.3873291015625,0.0,-9595.478515625,-9595.478515625,9595.14453125,9595.6982421875,11318.6953125,11400.0,11400.0,553.0272216796875,0.0,0.0614517480134964,0.005953120067715645,0.074794702231884,-0.000265073700575158,0.0008485972648486495,7.912316505098715e-06,0.06134131923317909,0.05011678487062454,0.0005193054093979299
133,1665.89794921875,0.0,-9595.796875,-9595.796875,9595.46484375,9596.0419921875,11319.140625,11400.0,11400.0,552.9605102539062,0.0,0.06280972063541412,0.0059347134083509445,0.07642992585897446,-4.9989444960374385e-05,0.0007429997203871608,7.960610673762858e-06,0.06270255893468857,0.05227470397949219,0.0004092011658940464
134,1678.408447265625,0.0,-9596.12890625,-9596.12890625,9595.7998046875,9596.4013671875,11319.5,11400.0,11400.0,552.8907470703125,0.0,0.06420005857944489,0.005925266537815332,0.07810303568840027,0.00016062676149886101,0.00074087327811867,8.009435987332836e-06,0.06409534066915512,0.05452524125576019,0.00039394875057041645
135,1690.9189453125,0.0,-9596.4765625,-9596.4765625,9596.1494140625,9596.77734375,11319.84375,11400.0,11400.0,552.8176879882812,0.0,0.06562352925539017,0.005925235338509083,0.07981487363576889,0.00035915739135816693,0.0008007198921404779,8.059673746174667e-06,0.06552057713270187,0.056872621178627014,0.000478904927149415
136,1703.429443359375,0.0,-9596.83984375,-9596.83984375,9596.515625,9597.1708984375,11320.15625,11400.0,11400.0,552.7412719726562,0.0,0.06708091497421265,0.005935065448284149,0.08156630396842957,0.0005381609662435949,0.0008859143708832562,8.111900569929276e-06,0.06697926670312881,0.05932139977812767,0.0006107239169068635
137,1715.93994140625,0.0,-9597.220703125,-9597.220703125,9596.8984375,9597.58203125,11320.5546875,11400.0,11400.0,552.6612548828125,0.0,0.06857302039861679,0.005955180618911982,0.08335822820663452,0.0006907184142619371,0.0009727487340569496,8.166380212060176e-06,0.06847244501113892,0.06187640503048897,0.0007465997477993369
